,id,frequency
9039,"(3352, 19119)",1
9040,"(3352, 63240)",3
9041,"(3474, 63546)",1
9042,"(99, 19060)",1
9043,"(673, 19060)",1
9044,"(2273, 19060)",1
9045,"(13889, 19060)",1
9046,"(13890, 19060)",1
9047,"(14060, 19060)",1
9048,"(14061, 19060)",1
9049,"(14062, 19060)",1
9050,"(16468, 19060)",1
9051,"(77, 67477)",2
9052,"(2681, 63566)",1
9053,"(3474, 63566)",1
9054,"(11212, 16691)",1
9055,"(4460, 65971)",1
9056,"(3474, 26841)",1
9057,"(14237, 22829)",1
9058,"(16595, 22816)",2
9059,"(16596, 22816)",1
9060,"(91, 19162)",1
9061,"(2046, 19085)",1
9062,"(16501, 15332)",1
9063,"(16501, 16694)",1
9064,"(16501, 52406)",1
9065,"(744, 26690)",1
9066,"(77, 15342)",1
9067,"(5649, 15302)",1
9068,"(3622, 19081)",1
9069,"(6780, 63592)",1
9070,"(3474, 19111)",1
9071,"(5485, 19043)",1
9072,"(77, 19165)",1
9073,"(5091, 19165)",1
9074,"(8115, 19165)",1
9075,"(12441, 19165)",1
9076,"(77, 67326)",1
9077,"(14069, 15323)",1
9078,"(11960, 16690)",1
9079,"(13767, 16690)",1
9080,"(13768, 16690)",1
9081,"(462, 19100)",1
9082,"(16581, 44270)",1
9083,"(13852, 64089)",1
9084,"(91, 15341)",1
9085,"(2681, 66511)",1
9086,"(14155, 19143)",1
9087,"(13980, 63571)",1
9088,"(1120, 22806)",1
9089,"(14067, 22806)",1
9090,"(2608, 22814)",1
9091,"(4268, 15340)",1
9092,"(12285, 34743)",1
9093,"(2124, 15332)",1
9094,"(9997, 15332)",1
9095,"(2681, 30537)",3
9096,"(3407, 19139)",1
9097,"(4574, 15340)",1
9098,"(4574, 19080)",1
9099,"(11342, 15340)",1
9100,"(11342, 19080)",1
9101,"(13937, 15340)",1
9102,"(13937, 19080)",1
9103,"(14253, 65759)",1
9104,"(2351, 26669)",1
9105,"(518, 19166)",1
9106,"(918, 19166)",1
9107,"(2351, 19166)",1
9108,"(3139, 19166)",1
9109,"(4619, 19166)",1
9110,"(4635, 19166)",1
9111,"(5864, 19166)",1
9112,"(6773, 19166)",1
9113,"(8388, 19166)",1
9114,"(8413, 19166)",1
9115,"(10800, 19166)",1
9116,"(13813, 19166)",1
9117,"(14206, 19166)",1
9118,"(14207, 19166)",1
9119,"(14208, 19166)",1
9120,"(14209, 19166)",1
9121,"(15233, 19166)",1
9122,"(16768, 19166)",1
9123,"(16769, 19166)",1
9124,"(16770, 19166)",1
9125,"(16771, 19166)",1
9126,"(16772, 19166)",1
9127,"(16773, 19166)",1
9128,"(16774, 19166)",1
9129,"(14018, 67532)",2
9130,"(908, 19043)",1
9131,"(14059, 19060)",1
9132,"(16403, 2065)",1
9133,"(928, 26828)",1
9134,"(2681, 26689)",1
9135,"(12612, 44272)",1
9136,"(14169, 44272)",1
9137,"(14170, 44272)",1
9138,"(16709, 44272)",1
9139,"(16710, 44272)",1
9140,"(77, 67367)",1
9141,"(5935, 67439)",1
9142,"(5147, 67347)",1
9143,"(211, 67439)",1
9144,"(7703, 19104)",1
9145,"(10250, 26810)",1
9146,"(16810, 63602)",1
9147,"(2821, 26818)",1
9148,"(6357, 67439)",1
9149,"(9646, 67452)",2
9150,"(16446, 64758)",1
9151,"(2681, 26838)",1
9152,"(77, 67476)",1
9153,"(6732, 67304)",1
9154,"(3474, 19099)",1
9155,"(9661, 26841)",1
9156,"(16615, 44269)",1
9157,"(2943, 34754)",1
9158,"(15183, 34754)",1
9159,"(2811, 19142)",1
9160,"(4872, 22806)",1
9161,"(15862, 63695)",1
9162,"(1045, 19092)",1
9163,"(6732, 67303)",1
9164,"(77, 66343)",1
9165,"(14132, 67307)",1
9166,"(399, 67418)",1
9167,"(13892, 34701)",1
9168,"(13894, 34701)",1
9169,"(4273, 8636)",1
9170,"(10392, 64089)",1
9171,"(211, 15340)",1
9172,"(10128, 15340)",1
9173,"(12277, 67057)",1
9174,"(3474, 15344)",1
9175,"(3474, 15345)",1
9176,"(77, 64830)",1
9177,"(6521, 67467)",1
9178,"(7005, 67467)",1
9179,"(3474, 34701)",1
9180,"(3101, 26841)",1
9181,"(744, 63541)",1
9182,"(2681, 26816)",3
9183,"(2681, 16693)",1
9184,"(4460, 67057)",1
9185,"(2169, 34754)",1
9186,"(5712, 34754)",2
9187,"(3474, 4199)",1
9188,"(14239, 22830)",1
9189,"(12077, 19129)",1
9190,"(11095, 65864)",1
9191,"(4685, 16691)",1
9192,"(5742, 16691)",1
9193,"(1994, 2050)",1
9194,"(4952, 64370)",1
9195,"(341, 19079)",1
9196,"(5134, 19079)",1
9197,"(7595, 19079)",1
9198,"(2165, 64853)",1
9199,"(8015, 64853)",1
9200,"(5235, 63563)",1
9201,"(14083, 63563)",1
9202,"(13810, 22814)",1
9203,"(9145, 34746)",1
9204,"(6741, 16694)",1
9205,"(10304, 15332)",1
9206,"(6912, 64329)",1
9207,"(16794, 19173)",1
9208,"(16795, 19173)",1
9209,"(12331, 34701)",1
9210,"(12642, 34701)",1
9211,"(13853, 64089)",1
9212,"(16426, 64089)",1
9213,"(908, 63541)",1
9214,"(2681, 26668)",1
9215,"(2681, 8672)",1
9216,"(839, 67598)",1
9217,"(13876, 19045)",1
9218,"(13876, 64329)",1
9219,"(13876, 66223)",1
9220,"(14392, 26833)",1
9221,"(7146, 22829)",1
9222,"(13075, 22829)",1
9223,"(13111, 22829)",1
9224,"(5301, 16691)",1
9225,"(4514, 67353)",1
9226,"(4515, 67353)",1
9227,"(6366, 67452)",1
9228,"(14051, 64089)",1
9229,"(211, 15302)",1
9230,"(10128, 15302)",1
9231,"(2434, 19051)",1
9232,"(13881, 19051)",1
9233,"(13779, 64089)",1
9234,"(9868, 26670)",1
9235,"(13975, 19106)",1
9236,"(13976, 19106)",1
9237,"(1666, 19106)",1
9238,"(15864, 19106)",1
9239,"(3545, 16691)",1
9240,"(16421, 16691)",1
9241,"(16423, 16691)",1
9242,"(1473, 66124)",1
9243,"(1514, 66124)",1
9244,"(16447, 64758)",1
9245,"(13861, 19106)",1
9246,"(16793, 19173)",1
9247,"(16477, 64411)",1
9248,"(536, 2620)",1
9249,"(14790, 2704)",1
9250,"(5121, 26703)",1
9251,"(2681, 2477)",1
9252,"(623, 2754)",1
9253,"(1633, 64338)",1
9254,"(8977, 64762)",1
9255,"(8977, 64765)",1
9256,"(13304, 2642)",1
9257,"(77, 2609)",2
9258,"(6569, 22839)",1
9259,"(3474, 4249)",2
9260,"(2681, 67513)",1
9261,"(3474, 67513)",1
9262,"(2681, 8692)",3
9263,"(14610, 65743)",1
9264,"(14611, 65743)",1
9265,"(14612, 65743)",1
9266,"(14613, 65743)",1
9267,"(14614, 65743)",1
9268,"(14680, 2710)",1
9269,"(2077, 2709)",4
9270,"(5301, 2803)",1
9271,"(4993, 26750)",1
9272,"(8727, 63664)",1
9273,"(12629, 2609)",1
9274,"(5337, 34730)",1
9275,"(1153, 64029)",2
9276,"(6491, 64029)",1
9277,"(6725, 64029)",1
9278,"(16966, 64029)",3
9279,"(16967, 64029)",4
9280,"(16969, 64029)",1
9281,"(16970, 64029)",1
9282,"(14771, 26747)",1
9283,"(3352, 67365)",1
9284,"(8413, 2651)",1
9285,"(9853, 30512)",1
9286,"(2141, 26703)",1
9287,"(16978, 8690)",1
9288,"(10128, 65843)",1
9289,"(634, 65026)",1
9290,"(661, 65026)",1
9291,"(2604, 65026)",1
9292,"(2681, 65026)",1
9293,"(9118, 65026)",1
9294,"(11290, 65026)",1
9295,"(13208, 65026)",1
9296,"(14521, 65026)",1
9297,"(2681, 34717)",1
9298,"(2681, 44061)",1
9299,"(2681, 2615)",1
9300,"(3474, 2615)",1
9301,"(4985, 63648)",1
9302,"(928, 67552)",1
9303,"(1306, 67552)",1
9304,"(2681, 67552)",2
9305,"(3474, 67552)",2
9306,"(2681, 67507)",6
9307,"(5998, 63854)",1
9308,"(9647, 64972)",1
9309,"(3700, 26722)",1
9310,"(10339, 26722)",1
9311,"(11372, 26722)",1
9312,"(14757, 26722)",1
9313,"(14758, 26722)",1
9314,"(14759, 26722)",1
9315,"(1309, 63685)",1
9316,"(12654, 2754)",1
9317,"(2681, 67613)",13
9318,"(13798, 63814)",1
9319,"(861, 22858)",1
9320,"(9853, 22858)",1
9321,"(11692, 22858)",1
9322,"(13882, 22858)",1
9323,"(13883, 22858)",1
9324,"(13884, 22858)",1
9325,"(13885, 22858)",1
9326,"(13886, 22858)",1
9327,"(5643, 2720)",1
9328,"(2201, 19200)",1
9329,"(14808, 2799)",1
9330,"(2681, 67497)",8
9331,"(2681, 63819)",4
9332,"(3474, 8694)",1
9333,"(1994, 19196)",1
9334,"(6230, 19205)",1
9335,"(6437, 19205)",1
9336,"(6384, 19207)",1
9337,"(1191, 2674)",1
9338,"(1191, 2680)",1
9339,"(2946, 2764)",1
9340,"(2964, 67524)",1
9341,"(2190, 67627)",1
9342,"(16897, 63599)",1
9343,"(399, 30513)",1
9344,"(14590, 26686)",1
9345,"(14591, 26686)",1
9346,"(14592, 26686)",1
9347,"(14593, 26686)",1
9348,"(14597, 26686)",1
9349,"(14598, 26686)",1
9350,"(3474, 63810)",2
9351,"(2681, 66283)",1
9352,"(4952, 19195)",1
9353,"(3445, 66228)",1
9354,"(2681, 26767)",1
9355,"(6426, 63822)",1
9356,"(17103, 26713)",1
9357,"(5365, 2708)",1
9358,"(11549, 67597)",1
9359,"(6272, 19217)",2
9360,"(5015, 64289)",1
9361,"(14571, 64289)",1
9362,"(3474, 67501)",4
9363,"(2681, 67508)",4
9364,"(2681, 63820)",2
9365,"(2703, 63687)",2
9366,"(1994, 63853)",1
9367,"(3474, 67507)",2
9368,"(14701, 2750)",1
9369,"(14701, 2751)",1
9370,"(14701, 2763)",1
9371,"(1481, 8701)",2
9372,"(1526, 2799)",3
9373,"(3199, 63861)",1
9374,"(4329, 63610)",1
9375,"(3474, 63637)",1
9376,"(744, 67608)",2
9377,"(338, 2541)",1
9378,"(2681, 63634)",1
9379,"(2681, 2795)",2
9380,"(3474, 63817)",1
9381,"(2681, 2675)",1
9382,"(1045, 67508)",1
9383,"(4268, 67496)",1
9384,"(4268, 67499)",1
9385,"(1939, 63618)",1
9386,"(2681, 63826)",1
9387,"(12448, 63605)",1
9388,"(3474, 63842)",1
9389,"(1866, 26708)",1
9390,"(3474, 67497)",7
9391,"(3474, 63854)",1
9392,"(17074, 63684)",1
9393,"(1035, 67631)",1
9394,"(4746, 26703)",1
9395,"(2950, 67556)",2
9396,"(2681, 63638)",2
9397,"(16869, 63646)",15
9398,"(14520, 2520)",1
9399,"(1045, 4221)",1
9400,"(2681, 2789)",1
9401,"(2681, 63344)",2
9402,"(11440, 67545)",1
9403,"(5301, 4265)",1
9404,"(3474, 19199)",1
9405,"(2681, 64069)",1
9406,"(5360, 66591)",1
9407,"(14863, 22871)",1
9408,"(14863, 26765)",1
9409,"(8113, 64249)",1
9410,"(12795, 64249)",1
9411,"(13824, 64249)",1
9412,"(13825, 64249)",1
9413,"(14722, 64249)",1
9414,"(14723, 64249)",1
9415,"(2379, 63663)",1
9416,"(755, 2806)",2
9417,"(9239, 63688)",2
9418,"(10258, 63393)",1
9419,"(5301, 67613)",1
9420,"(3474, 67499)",3
9421,"(17018, 63687)",1
9422,"(6725, 2634)",1
9423,"(14823, 63856)",1
9424,"(634, 63817)",1
9425,"(1728, 2786)",1
9426,"(3543, 63817)",1
9427,"(832, 2609)",1
9428,"(2561, 19213)",1
9429,"(3524, 2609)",1
9430,"(4574, 2609)",1
9431,"(6163, 19213)",1
9432,"(6834, 2609)",1
9433,"(7937, 2609)",1
9434,"(8810, 2609)",1
9435,"(8881, 2609)",1
9436,"(9247, 2609)",1
9437,"(9407, 2609)",1
9438,"(9407, 65027)",1
9439,"(9661, 2609)",1
9440,"(9737, 2609)",1
9441,"(11290, 2609)",1
9442,"(13831, 2609)",1
9443,"(13832, 2609)",1
9444,"(13833, 2609)",1
9445,"(13834, 2609)",1
9446,"(14530, 2609)",1
9447,"(14531, 2609)",1
9448,"(14532, 2609)",1
9449,"(14533, 2609)",1
9450,"(14534, 2609)",1
9451,"(14535, 2609)",1
9452,"(14536, 2609)",1
9453,"(14537, 2609)",1
9454,"(14538, 2609)",1
9455,"(14539, 2609)",1
9456,"(8106, 2647)",1
9457,"(14554, 2647)",1
9458,"(14801, 2646)",1
9459,"(9889, 67501)",1
9460,"(14824, 63855)",1
9461,"(658, 64289)",1
9462,"(744, 30502)",1
9463,"(744, 64925)",1
9464,"(6569, 30502)",1
9465,"(14746, 26708)",1
9466,"(14741, 26708)",1
9467,"(14786, 63645)",1
9468,"(5087, 4221)",1
9469,"(14731, 26708)",1
9470,"(211, 8679)",1
9471,"(14756, 34719)",1
9472,"(4993, 2648)",1
9473,"(9846, 2648)",1
9474,"(14671, 63647)",1
9475,"(14844, 26708)",1
9476,"(16991, 2647)",1
9477,"(3474, 2654)",1
9478,"(3474, 63686)",1
9479,"(648, 2755)",1
9480,"(3474, 2629)",1
9481,"(8948, 34729)",1
9482,"(3068, 63902)",1
9483,"(3068, 63915)",1
9484,"(399, 4265)",1
9485,"(830, 22848)",1
9486,"(6500, 63902)",1
9487,"(6500, 63915)",1
9488,"(7744, 63599)",2
9489,"(3645, 19216)",1
9490,"(4460, 4238)",1
9491,"(16896, 26686)",1
9492,"(1045, 67506)",1
9493,"(5940, 67500)",1
9494,"(928, 62947)",1
9495,"(1166, 62948)",1
9496,"(12075, 4249)",1
9497,"(14497, 4220)",1
9498,"(585, 15356)",1
9499,"(2681, 63809)",1
9500,"(14793, 2707)",1
9501,"(1931, 19216)",1
9502,"(7095, 19216)",1
9503,"(2681, 26709)",1
9504,"(17095, 26709)",1
9505,"(2032, 15353)",1
9506,"(17042, 4253)",1
9507,"(2863, 22839)",1
9508,"(2681, 63686)",1
9509,"(4930, 19217)",1
9510,"(6626, 19217)",1
9511,"(6637, 19217)",1
9512,"(12795, 19217)",1
9513,"(14723, 19217)",1
9514,"(14754, 19217)",1
9515,"(17105, 19217)",2
9516,"(17106, 19217)",1
9517,"(928, 63847)",1
9518,"(2950, 63684)",1
9519,"(14666, 62952)",1
9520,"(3474, 64389)",1
9521,"(4268, 2794)",2
9522,"(928, 63810)",1
9523,"(5087, 63851)",1
9524,"(2681, 62948)",2
9525,"(5301, 62948)",1
9526,"(12448, 62948)",1
9527,"(2681, 19206)",1
9528,"(3631, 63648)",1
9529,"(2681, 67500)",2
9530,"(2681, 67614)",4
9531,"(14795, 2711)",1
9532,"(3506, 30503)",1
9533,"(3512, 30503)",1
9534,"(14798, 19213)",1
9535,"(10834, 67572)",1
9536,"(2681, 64926)",1
9537,"(3474, 67504)",2
9538,"(6955, 4232)",1
9539,"(3474, 63614)",1
9540,"(5301, 64389)",2
9541,"(6687, 2651)",2
9542,"(2949, 22867)",1
9543,"(399, 64923)",1
9544,"(1385, 63915)",1
9545,"(399, 65094)",1
9546,"(211, 67549)",2
9547,"(2681, 67550)",2
9548,"(3474, 67550)",2
9549,"(7599, 63648)",2
9550,"(948, 62779)",1
9551,"(4745, 62779)",1
9552,"(2120, 2688)",1
9553,"(14688, 62955)",2
9554,"(3474, 67613)",3
9555,"(2231, 63534)",1
9556,"(16910, 65750)",1
9557,"(9545, 65027)",1
9558,"(3474, 62953)",1
9559,"(6909, 4249)",1
9560,"(14817, 2804)",1
9561,"(5941, 19217)",1
9562,"(9118, 19217)",1
9563,"(5706, 63684)",1
9564,"(12793, 67495)",1
9565,"(3352, 63339)",1
9566,"(98, 64232)",1
9567,"(2026, 4232)",1
9568,"(14789, 2609)",1
9569,"(908, 4226)",1
9570,"(3474, 64772)",1
9571,"(3352, 2648)",1
9572,"(14695, 65282)",1
9573,"(14576, 67570)",1
9574,"(14576, 67594)",1
9575,"(10183, 22849)",1
9576,"(13218, 22849)",1
9577,"(908, 64029)",2
9578,"(1011, 64029)",1
9579,"(1166, 64029)",1
9580,"(1579, 64029)",1
9581,"(2235, 64029)",2
9582,"(2668, 64029)",1
9583,"(6170, 64029)",2
9584,"(16968, 64029)",3
9585,"(6511, 2648)",1
9586,"(10350, 67611)",1
9587,"(8747, 63535)",1
9588,"(984, 2795)",1
9589,"(3474, 2653)",2
9590,"(5003, 19208)",1
9591,"(2681, 63824)",3
9592,"(658, 2755)",1
9593,"(6170, 4253)",1
9594,"(14471, 65751)",1
9595,"(16923, 65744)",1
9596,"(9105, 63663)",1
9597,"(3172, 63657)",1
9598,"(2950, 15353)",1
9599,"(6520, 15353)",1
9600,"(16111, 15353)",1
9601,"(2897, 26708)",1
9602,"(14809, 2800)",1
9603,"(1133, 2711)",1
9604,"(14822, 63344)",1
9605,"(11879, 26682)",1
9606,"(12285, 26682)",1
9607,"(13196, 26682)",1
9608,"(14435, 26682)",1
9609,"(14436, 26682)",1
9610,"(14437, 26682)",1
9611,"(14438, 26682)",1
9612,"(14439, 26682)",1
9613,"(1994, 67630)",1
9614,"(2681, 67630)",4
9615,"(2681, 66759)",1
9616,"(2681, 66760)",1
9617,"(2681, 63670)",1
9618,"(2002, 62950)",1
9619,"(861, 2753)",1
9620,"(9645, 2651)",1
9621,"(928, 22856)",1
9622,"(2681, 22856)",1
9623,"(3474, 63846)",4
9624,"(2681, 63606)",1
9625,"(3474, 65099)",1
9626,"(3474, 65097)",2
9627,"(1994, 67501)",2
9628,"(77, 67495)",1
9629,"(77, 67544)",1
9630,"(17069, 2806)",1
9631,"(928, 67496)",1
9632,"(12277, 62950)",1
9633,"(1045, 67500)",1
9634,"(1045, 4249)",1
9635,"(399, 4249)",1
9636,"(1994, 64147)",2
9637,"(1994, 67499)",1
9638,"(11984, 2647)",1
9639,"(14555, 2647)",1
9640,"(1994, 67508)",1
9641,"(5613, 67501)",1
9642,"(2681, 56562)",1
9643,"(3474, 63820)",1
9644,"(2681, 4221)",2
9645,"(2681, 64396)",1
9646,"(2681, 64249)",1
9647,"(14828, 26703)",1
9648,"(14829, 26703)",1
9649,"(3474, 2722)",2
9650,"(2945, 2764)",1
9651,"(2948, 2764)",1
9652,"(2949, 2764)",1
9653,"(2950, 2764)",2
9654,"(2951, 2764)",1
9655,"(2957, 2764)",1
9656,"(8755, 2764)",1
9657,"(14705, 2764)",1
9658,"(1449, 4249)",1
9659,"(346, 63660)",1
9660,"(2230, 64321)",1
9661,"(17019, 63687)",1
9662,"(17020, 63687)",1
9663,"(6192, 63856)",1
9664,"(6863, 64104)",1
9665,"(861, 63851)",1
9666,"(399, 62950)",1
9667,"(1045, 62950)",2
9668,"(9118, 62950)",1
9669,"(1994, 62950)",1
9670,"(1792, 63857)",1
9671,"(1994, 63819)",1
9672,"(1994, 63840)",1
9673,"(1994, 15353)",1
9674,"(2428, 67502)",1
9675,"(2230, 63685)",2
9676,"(1710, 4261)",1
9677,"(2945, 2642)",1
9678,"(5608, 8690)",1
9679,"(14811, 2800)",1
9680,"(3546, 26703)",1
9681,"(3546, 26707)",1
9682,"(3606, 4254)",1
9683,"(17038, 4254)",1
9684,"(5966, 67506)",1
9685,"(3445, 2652)",1
9686,"(1890, 2334)",1
9687,"(3474, 65282)",1
9688,"(9657, 65282)",1
9689,"(15, 15353)",1
9690,"(2681, 63850)",2
9691,"(17100, 22849)",1
9692,"(2681, 4237)",1
9693,"(14442, 26685)",1
9694,"(14443, 26685)",1
9695,"(14444, 26685)",1
9696,"(14444, 34713)",1
9697,"(14445, 26685)",1
9698,"(14445, 34713)",1
9699,"(14446, 26685)",1
9700,"(14446, 34713)",1
9701,"(4952, 63677)",1
9702,"(4952, 63698)",1
9703,"(11262, 26686)",1
9704,"(4887, 63677)",1
9705,"(14665, 63660)",1
9706,"(12218, 4220)",1
9707,"(12218, 19195)",1
9708,"(14621, 4220)",1
9709,"(14621, 19195)",1
9710,"(4268, 2636)",1
9711,"(6128, 67629)",1
9712,"(7945, 2637)",1
9713,"(3260, 22845)",1
9714,"(11905, 22845)",1
9715,"(5301, 8691)",1
9716,"(2681, 63666)",1
9717,"(14687, 62955)",1
9718,"(17050, 62955)",1
9719,"(4887, 63344)",1
9720,"(9258, 66708)",1
9721,"(13208, 63830)",1
9722,"(12143, 26716)",1
9723,"(13359, 26716)",1
9724,"(5648, 4215)",1
9725,"(5648, 4220)",1
9726,"(17000, 8695)",1
9727,"(1764, 62779)",1
9728,"(14490, 19195)",1
9729,"(14491, 19195)",1
9730,"(14492, 19195)",1
9731,"(14493, 19195)",1
9732,"(6667, 2655)",1
9733,"(17083, 30502)",1
9734,"(13881, 63627)",1
9735,"(12421, 26709)",1
9736,"(13627, 26709)",1
9737,"(3474, 4220)",1
9738,"(10279, 4228)",1
9739,"(2681, 2541)",1
9740,"(756, 4228)",1
9741,"(6411, 63817)",1
9742,"(14787, 63644)",1
9743,"(14779, 3373)",1
9744,"(4268, 63618)",1
9745,"(14519, 4228)",1
9746,"(6519, 2789)",1
9747,"(14469, 65612)",1
9748,"(14469, 65839)",1
9749,"(14469, 67639)",1
9750,"(14470, 65612)",1
9751,"(14470, 65839)",1
9752,"(14470, 67639)",1
9753,"(4952, 64328)",1
9754,"(3239, 8691)",1
9755,"(7811, 63856)",1
9756,"(11010, 63856)",1
9757,"(91, 2619)",1
9758,"(9512, 66228)",1
9759,"(399, 67556)",2
9760,"(5613, 67496)",1
9761,"(6187, 67496)",1
9762,"(6194, 67496)",1
9763,"(6170, 67613)",1
9764,"(2681, 67576)",1
9765,"(3474, 67576)",1
9766,"(14776, 34326)",1
9767,"(211, 67548)",1
9768,"(14570, 15375)",1
9769,"(16984, 2630)",1
9770,"(3474, 34728)",1
9771,"(14797, 19213)",1
9772,"(6366, 3367)",1
9773,"(14777, 3367)",1
9774,"(3938, 63665)",1
9775,"(2681, 65100)",2
9776,"(14487, 15353)",1
9777,"(11745, 63821)",1
9778,"(14664, 63688)",1
9779,"(7599, 67691)",9
9780,"(17035, 63648)",1
9781,"(10765, 67506)",1
9782,"(16861, 67506)",1
9783,"(9959, 65282)",1
9784,"(10624, 65282)",1
9785,"(1306, 63693)",1
9786,"(91, 67601)",1
9787,"(673, 67601)",1
9788,"(1994, 2541)",1
9789,"(2002, 2541)",1
9790,"(15029, 67526)",1
9791,"(2412, 2799)",1
9792,"(7447, 63675)",1
9793,"(3474, 4216)",1
9794,"(3474, 63845)",1
9795,"(830, 26682)",1
9796,"(11217, 66248)",2
9797,"(14789, 66248)",1
9798,"(6626, 64249)",1
9799,"(14719, 64249)",1
9800,"(3260, 63344)",1
9801,"(10092, 4232)",1
9802,"(211, 30501)",1
9803,"(12549, 4253)",1
9804,"(3474, 67679)",6
9805,"(2681, 63692)",1
9806,"(14651, 2630)",1
9807,"(14652, 2630)",1
9808,"(14653, 2630)",1
9809,"(14654, 2630)",1
9810,"(14669, 63663)",1
9811,"(14838, 26703)",1
9812,"(6926, 19195)",1
9813,"(14494, 19195)",1
9814,"(14495, 19195)",1
9815,"(5940, 26703)",1
9816,"(14677, 66248)",1
9817,"(5301, 65097)",1
9818,"(830, 26686)",1
9819,"(4341, 22849)",1
9820,"(9512, 22849)",1
9821,"(1374, 4269)",1
9822,"(3474, 62959)",1
9823,"(77, 26703)",1
9824,"(2681, 63842)",1
9825,"(2734, 19217)",1
9826,"(10090, 19217)",1
9827,"(14407, 19217)",1
9828,"(14408, 19217)",1
9829,"(14409, 19217)",1
9830,"(928, 4235)",1
9831,"(5301, 63630)",1
9832,"(12502, 26703)",1
9833,"(14500, 66591)",1
9834,"(14500, 66592)",1
9835,"(155, 30508)",1
9836,"(17027, 15378)",1
9837,"(6356, 2807)",1
9838,"(5941, 2609)",1
9839,"(9118, 2609)",1
9840,"(3474, 67498)",3
9841,"(14412, 67570)",1
9842,"(14412, 67594)",1
9843,"(2608, 34715)",1
9844,"(17082, 34715)",1
9845,"(14625, 4232)",1
9846,"(11943, 63610)",1
9847,"(12037, 22848)",1
9848,"(861, 19189)",1
9849,"(9853, 19189)",2
9850,"(11692, 19189)",1
9851,"(13882, 19189)",1
9852,"(13883, 19189)",1
9853,"(13884, 19189)",1
9854,"(13885, 19189)",1
9855,"(13886, 19189)",1
9856,"(14616, 44456)",1
9857,"(17123, 67522)",1
9858,"(5636, 66183)",1
9859,"(14768, 66183)",1
9860,"(3474, 63694)",1
9861,"(14849, 19217)",1
9862,"(14090, 4229)",1
9863,"(77, 2652)",1
9864,"(2681, 63637)",1
9865,"(5301, 19199)",1
9866,"(3474, 63630)",1
9867,"(1318, 2766)",1
9868,"(3814, 26708)",1
9869,"(3819, 26708)",1
9870,"(3827, 26708)",1
9871,"(2026, 2609)",1
9872,"(17084, 30502)",1
9873,"(4993, 62949)",1
9874,"(2681, 67519)",1
9875,"(9606, 65552)",1
9876,"(928, 63859)",1
9877,"(5301, 63841)",1
9878,"(14806, 2799)",1
9879,"(14807, 2799)",1
9880,"(14813, 2800)",1
9881,"(14713, 2800)",1
9882,"(14714, 2800)",1
9883,"(14715, 2800)",1
9884,"(863, 2611)",1
9885,"(7985, 2800)",1
9886,"(17063, 2800)",1
9887,"(6667, 2788)",1
9888,"(77, 2646)",1
9889,"(6128, 2646)",1
9890,"(11105, 2646)",1
9891,"(14690, 2646)",1
9892,"(2844, 63664)",1
9893,"(11462, 63646)",1
9894,"(17012, 63687)",1
9895,"(17032, 63646)",1
9896,"(2235, 67613)",1
9897,"(8732, 63680)",1
9898,"(3574, 63687)",1
9899,"(3574, 63688)",1
9900,"(10415, 22849)",1
9901,"(17097, 22849)",1
9902,"(17098, 22849)",1
9903,"(14668, 63645)",1
9904,"(14785, 63645)",1
9905,"(17033, 67691)",2
9906,"(3260, 67670)",1
9907,"(2096, 66383)",1
9908,"(6073, 65697)",1
9909,"(15167, 26834)",1
9910,"(77, 67588)",2
9911,"(14594, 67673)",1
9912,"(2742, 65497)",1
9913,"(3164, 56615)",1
9914,"(12190, 26762)",1
9915,"(77, 56601)",2
9916,"(3445, 66383)",2
9917,"(16869, 67691)",26
9918,"(14452, 34671)",1
9919,"(9516, 56587)",1
9920,"(2351, 63707)",1
9921,"(5759, 63707)",1
9922,"(14012, 63707)",1
9923,"(17519, 63707)",1
9924,"(1994, 56425)",1
9925,"(3474, 56425)",1
9926,"(3256, 65512)",1
9927,"(846, 26743)",1
9928,"(4686, 56725)",1
9929,"(14913, 56496)",1
9930,"(17528, 67689)",1
9931,"(17528, 67690)",1
9932,"(1610, 34670)",1
9933,"(2681, 67623)",5
9934,"(3474, 67623)",3
9935,"(5301, 67623)",1
9936,"(744, 63704)",1
9937,"(17405, 26745)",1
9938,"(17405, 64091)",1
9939,"(14956, 56631)",1
9940,"(17232, 63022)",1
9941,"(11996, 67661)",2
9942,"(8080, 26776)",1
9943,"(15153, 26776)",1
9944,"(15154, 26776)",1
9945,"(15155, 26776)",1
9946,"(15156, 26776)",1
9947,"(4567, 26746)",1
9948,"(6720, 26746)",1
9949,"(6732, 26746)",1
9950,"(9183, 26746)",1
9951,"(11293, 26746)",1
9952,"(13877, 26746)",1
9953,"(14889, 26746)",1
9954,"(14890, 26746)",1
9955,"(14891, 26746)",1
9956,"(11605, 56771)",1
9957,"(2681, 56582)",1
9958,"(12285, 44425)",1
9959,"(8081, 65789)",1
9960,"(2681, 67669)",8
9961,"(14265, 34677)",2
9962,"(14265, 63253)",1
9963,"(15182, 67689)",1
9964,"(17529, 67690)",2
9965,"(3474, 56554)",1
9966,"(10128, 62757)",1
9967,"(861, 26743)",2
9968,"(9853, 26743)",2
9969,"(11692, 26743)",2
9970,"(13882, 26743)",2
9971,"(13883, 26743)",2
9972,"(13884, 26743)",2
9973,"(13885, 26743)",2
9974,"(13886, 26743)",2
9975,"(1081, 44251)",1
9976,"(6128, 67475)",1
